dataset,q_type,qid,question,concept_tags,student_id,answer_text,selected_option,is_correct,time_s,source,misconception_label,bloom_level,difficulty_label
SYNTH,mcq,1045,Q 1045,subset,s1181,Selected B,B,0,34,synth,miscon-subset,Remember,Easy
SYNTH,short_answer,1046,Q 1046,closure,s1407,Explains closure,,0,25,synth,miscon-closure,Remember,Medium
SYNTH,mcq,1047,Q 1047,parity,s1215,Selected D,D,1,33,synth,,Evaluate,Medium
SYNTH,short_answer,1048,Q 1048,DFA,s1656,Explains DFA,,0,46,synth,miscon-DFA,Apply,Hard
SYNTH,mcq,1049,Q 1049,NFA,s0953,Selected B,B,0,36,synth,miscon-NFA,Create,Medium
SYNTH,short_answer,1050,Q 1050,regex,s1211,Explains regex,,0,51,synth,miscon-regex,Create,Hard
SYNTH,mcq,1051,Q 1051,pumping,s1763,Selected D,D,1,32,synth,,Evaluate,Easy
SYNTH,short_answer,1052,Q 1052,equivalence,s0186,Explains equivalence,,1,30,synth,,Understand,Hard
SYNTH,mcq,1053,Q 1053,subset,s1586,Selected B,B,1,28,synth,,Understand,Medium
SYNTH,short_answer,1054,Q 1054,closure,s1547,Explains closure,,0,46,synth,miscon-closure,Analyze,Easy
SYNTH,mcq,1055,Q 1055,parity,s0125,Selected D,D,1,41,synth,,Evaluate,Easy
SYNTH,short_answer,1056,Q 1056,DFA,s0850,Explains DFA,,0,50,synth,miscon-DFA,Remember,Hard
SYNTH,mcq,1057,Q 1057,NFA,s0030,Selected B,B,1,29,synth,,Evaluate,Hard
SYNTH,short_answer,1058,Q 1058,regex,s0079,Explains regex,,0,50,synth,miscon-regex,Understand,Medium
SYNTH,mcq,1059,Q 1059,pumping,s1006,Selected D,D,1,24,synth,,Create,Easy
SYNTH,short_answer,1060,Q 1060,equivalence,s1623,Explains equivalence,,0,44,synth,miscon-equivalence,Remember,Medium
SYNTH,mcq,1061,Q 1061,subset,s1792,Selected B,B,1,23,synth,,Create,Easy
SYNTH,short_answer,1062,Q 1062,closure,s1470,Explains closure,,1,33,synth,,Remember,Hard
SYNTH,mcq,1063,Q 1063,parity,s1339,Selected D,D,0,43,synth,miscon-parity,Analyze,Hard
SYNTH,short_answer,1064,Q 1064,DFA,s0494,Explains DFA,,0,36,synth,miscon-DFA,Analyze,Easy
SYNTH,mcq,1065,Q 1065,NFA,s0464,Selected B,B,1,24,synth,,Apply,Medium
SYNTH,short_answer,1066,Q 1066,regex,s1268,Explains regex,,1,39,synth,,Apply,Hard
SYNTH,mcq,1067,Q 1067,pumping,s0217,Selected D,D,1,21,synth,,Apply,Easy
SYNTH,short_answer,1068,Q 1068,equivalence,s0802,Explains equivalence,,1,19,synth,,Analyze,Medium
SYNTH,mcq,1069,Q 1069,subset,s1543,Selected B,B,1,32,synth,,Remember,Medium
SYNTH,short_answer,1070,Q 1070,closure,s1445,Explains closure,,1,29,synth,,Analyze,Easy
SYNTH,mcq,1071,Q 1071,parity,s1173,Selected D,D,0,42,synth,miscon-parity,Analyze,Medium
SYNTH,short_answer,1072,Q 1072,DFA,s1110,Explains DFA,,1,24,synth,,Analyze,Hard
SYNTH,mcq,1073,Q 1073,NFA,s0395,Selected B,B,0,35,synth,miscon-NFA,Analyze,Easy
SYNTH,short_answer,1074,Q 1074,regex,s0272,Explains regex,,0,39,synth,miscon-regex,Apply,Easy
SYNTH,mcq,1075,Q 1075,pumping,s1765,Selected D,D,1,29,synth,,Analyze,Hard
SYNTH,short_answer,1076,Q 1076,equivalence,s1000,Explains equivalence,,1,28,synth,,Understand,Easy
SYNTH,mcq,1077,Q 1077,subset,s1658,Selected B,B,1,41,synth,,Remember,Hard
SYNTH,short_answer,1078,Q 1078,closure,s0304,Explains closure,,0,51,synth,miscon-closure,Understand,Medium
SYNTH,mcq,1079,Q 1079,parity,s1789,Selected D,D,0,31,synth,miscon-parity,Apply,Medium
SYNTH,short_answer,1000,Q 1000,DFA,s0095,Explains DFA,,1,32,synth,,Evaluate,Easy
SYNTH,mcq,1001,Q 1001,NFA,s0794,Selected B,B,0,32,synth,miscon-NFA,Evaluate,Medium
SYNTH,short_answer,1002,Q 1002,regex,s0038,Explains regex,,1,43,synth,,Evaluate,Medium
SYNTH,mcq,1003,Q 1003,pumping,s1146,Selected D,D,1,25,synth,,Analyze,Easy
SYNTH,short_answer,1004,Q 1004,equivalence,s1685,Explains equivalence,,0,37,synth,miscon-equivalence,Create,Hard
SYNTH,mcq,1005,Q 1005,subset,s1020,Selected B,B,0,46,synth,miscon-subset,Remember,Hard
SYNTH,short_answer,1006,Q 1006,closure,s1874,Explains closure,,0,32,synth,miscon-closure,Understand,Hard
SYNTH,mcq,1007,Q 1007,parity,s1821,Selected D,D,1,19,synth,,Apply,Easy
SYNTH,short_answer,1008,Q 1008,DFA,s1546,Explains DFA,,0,32,synth,miscon-DFA,Remember,Easy
SYNTH,mcq,1009,Q 1009,NFA,s1311,Selected B,B,0,47,synth,miscon-NFA,Remember,Medium
SYNTH,short_answer,1010,Q 1010,regex,s0798,Explains regex,,1,26,synth,,Apply,Hard
SYNTH,mcq,1011,Q 1011,pumping,s0600,Selected D,D,1,36,synth,,Evaluate,Medium
SYNTH,short_answer,1012,Q 1012,equivalence,s1967,Explains equivalence,,1,29,synth,,Understand,Hard
SYNTH,mcq,1013,Q 1013,subset,s1547,Selected B,B,1,17,synth,,Evaluate,Easy
SYNTH,short_answer,1014,Q 1014,closure,s1956,Explains closure,,1,24,synth,,Remember,Easy
SYNTH,mcq,1015,Q 1015,parity,s0567,Selected D,D,1,31,synth,,Analyze,Easy
SYNTH,short_answer,1016,Q 1016,DFA,s0462,Explains DFA,,1,14,synth,,Create,Medium
SYNTH,mcq,1017,Q 1017,NFA,s1714,Selected B,B,1,32,synth,,Create,Hard
SYNTH,short_answer,1018,Q 1018,regex,s0849,Explains regex,,1,19,synth,,Remember,Hard
SYNTH,mcq,1019,Q 1019,pumping,s1093,Selected D,D,1,24,synth,,Evaluate,Hard
SYNTH,short_answer,1020,Q 1020,equivalence,s1747,Explains equivalence,,1,41,synth,,Create,Medium
SYNTH,mcq,1021,Q 1021,subset,s1818,Selected B,B,1,41,synth,,Remember,Medium
SYNTH,short_answer,1022,Q 1022,closure,s0566,Explains closure,,1,33,synth,,Evaluate,Hard
SYNTH,mcq,1023,Q 1023,parity,s0502,Selected D,D,1,30,synth,,Analyze,Medium
SYNTH,short_answer,1024,Q 1024,DFA,s1278,Explains DFA,,1,25,synth,,Remember,Medium
SYNTH,mcq,1025,Q 1025,NFA,s0579,Selected B,B,1,17,synth,,Analyze,Hard
SYNTH,short_answer,1026,Q 1026,regex,s0105,Explains regex,,0,26,synth,miscon-regex,Create,Medium
SYNTH,mcq,1027,Q 1027,pumping,s1532,Selected D,D,0,39,synth,miscon-pumping,Evaluate,Easy
SYNTH,short_answer,1028,Q 1028,equivalence,s0119,Explains equivalence,,1,27,synth,,Apply,Medium
SYNTH,mcq,1029,Q 1029,subset,s0031,Selected B,B,1,25,synth,,Understand,Medium
SYNTH,short_answer,1030,Q 1030,closure,s1342,Explains closure,,0,48,synth,miscon-closure,Evaluate,Hard
SYNTH,mcq,1031,Q 1031,parity,s0049,Selected D,D,0,32,synth,miscon-parity,Understand,Medium
SYNTH,short_answer,1032,Q 1032,DFA,s0872,Explains DFA,,1,49,synth,,Apply,Medium
SYNTH,mcq,1033,Q 1033,NFA,s0233,Selected B,B,0,58,synth,miscon-NFA,Understand,Easy
SYNTH,short_answer,1034,Q 1034,regex,s1405,Explains regex,,1,35,synth,,Remember,Medium
SYNTH,mcq,1035,Q 1035,pumping,s1887,Selected D,D,1,27,synth,,Create,Easy
SYNTH,short_answer,1036,Q 1036,equivalence,s1838,Explains equivalence,,1,16,synth,,Remember,Hard
SYNTH,mcq,1037,Q 1037,subset,s1118,Selected B,B,1,35,synth,,Apply,Medium
SYNTH,short_answer,1038,Q 1038,closure,s0673,Explains closure,,0,56,synth,miscon-closure,Apply,Medium
SYNTH,mcq,1039,Q 1039,parity,s0430,Selected D,D,1,51,synth,,Evaluate,Hard
SYNTH,short_answer,1040,Q 1040,DFA,s1587,Explains DFA,,0,33,synth,miscon-DFA,Remember,Hard
SYNTH,mcq,1041,Q 1041,NFA,s0580,Selected B,B,1,36,synth,,Understand,Medium
SYNTH,short_answer,1042,Q 1042,regex,s0630,Explains regex,,0,30,synth,miscon-regex,Remember,Medium
SYNTH,mcq,1043,Q 1043,pumping,s0328,Selected D,D,1,16,synth,,Evaluate,Easy
SYNTH,short_answer,1044,Q 1044,equivalence,s1027,Explains equivalence,,1,38,synth,,Apply,Easy
SYNTH,mcq,1045,Q 1045,subset,s0911,Selected B,B,1,25,synth,,Understand,Medium
SYNTH,short_answer,1046,Q 1046,closure,s0645,Explains closure,,1,27,synth,,Understand,Easy
SYNTH,mcq,1047,Q 1047,parity,s0027,Selected D,D,1,27,synth,,Apply,Hard
SYNTH,short_answer,1048,Q 1048,DFA,s0287,Explains DFA,,1,9,synth,,Evaluate,Medium
SYNTH,mcq,1049,Q 1049,NFA,s0150,Selected B,B,1,27,synth,,Apply,Medium
SYNTH,short_answer,1050,Q 1050,regex,s1840,Explains regex,,0,50,synth,miscon-regex,Remember,Easy
SYNTH,mcq,1051,Q 1051,pumping,s0387,Selected D,D,1,26,synth,,Apply,Easy
SYNTH,short_answer,1052,Q 1052,equivalence,s0518,Explains equivalence,,1,31,synth,,Analyze,Easy
SYNTH,mcq,1053,Q 1053,subset,s0189,Selected B,B,0,27,synth,miscon-subset,Analyze,Hard
SYNTH,short_answer,1054,Q 1054,closure,s1045,Explains closure,,1,35,synth,,Analyze,Hard
SYNTH,mcq,1055,Q 1055,parity,s1559,Selected D,D,1,25,synth,,Apply,Easy
SYNTH,short_answer,1056,Q 1056,DFA,s1474,Explains DFA,,0,32,synth,miscon-DFA,Apply,Easy
SYNTH,mcq,1057,Q 1057,NFA,s0427,Selected B,B,1,22,synth,,Evaluate,Hard
SYNTH,short_answer,1058,Q 1058,regex,s1417,Explains regex,,1,45,synth,,Remember,Hard
SYNTH,mcq,1059,Q 1059,pumping,s1301,Selected D,D,1,14,synth,,Apply,Easy
SYNTH,short_answer,1060,Q 1060,equivalence,s1051,Explains equivalence,,1,33,synth,,Remember,Medium
SYNTH,mcq,1061,Q 1061,subset,s1534,Selected B,B,1,15,synth,,Remember,Medium
SYNTH,short_answer,1062,Q 1062,closure,s0209,Explains closure,,1,34,synth,,Understand,Easy
SYNTH,mcq,1063,Q 1063,parity,s1983,Selected D,D,1,23,synth,,Create,Easy
SYNTH,short_answer,1064,Q 1064,DFA,s1009,Explains DFA,,0,43,synth,miscon-DFA,Apply,Hard
SYNTH,mcq,1065,Q 1065,NFA,s1895,Selected B,B,1,28,synth,,Remember,Medium
SYNTH,short_answer,1066,Q 1066,regex,s1506,Explains regex,,0,41,synth,miscon-regex,Apply,Easy
SYNTH,mcq,1067,Q 1067,pumping,s0679,Selected D,D,0,40,synth,miscon-pumping,Analyze,Hard
SYNTH,short_answer,1068,Q 1068,equivalence,s1237,Explains equivalence,,0,40,synth,miscon-equivalence,Understand,Easy
SYNTH,mcq,1069,Q 1069,subset,s1643,Selected B,B,1,16,synth,,Understand,Medium
SYNTH,short_answer,1070,Q 1070,closure,s0834,Explains closure,,1,22,synth,,Create,Hard
SYNTH,mcq,1071,Q 1071,parity,s0298,Selected D,D,1,36,synth,,Analyze,Hard
SYNTH,short_answer,1072,Q 1072,DFA,s1171,Explains DFA,,1,25,synth,,Evaluate,Medium
SYNTH,mcq,1073,Q 1073,NFA,s0918,Selected B,B,1,28,synth,,Understand,Hard
SYNTH,short_answer,1074,Q 1074,regex,s0954,Explains regex,,1,21,synth,,Evaluate,Easy
SYNTH,mcq,1075,Q 1075,pumping,s0087,Selected D,D,1,22,synth,,Evaluate,Easy
SYNTH,short_answer,1076,Q 1076,equivalence,s1382,Explains equivalence,,0,54,synth,miscon-equivalence,Apply,Easy
SYNTH,mcq,1077,Q 1077,subset,s1743,Selected B,B,0,51,synth,miscon-subset,Understand,Hard
SYNTH,short_answer,1078,Q 1078,closure,s0100,Explains closure,,0,44,synth,miscon-closure,Analyze,Easy
SYNTH,mcq,1079,Q 1079,parity,s0752,Selected D,D,0,44,synth,miscon-parity,Analyze,Easy
SYNTH,short_answer,1000,Q 1000,DFA,s0843,Explains DFA,,0,42,synth,miscon-DFA,Remember,Medium
SYNTH,mcq,1001,Q 1001,NFA,s0166,Selected B,B,0,39,synth,miscon-NFA,Understand,Medium
SYNTH,short_answer,1002,Q 1002,regex,s1699,Explains regex,,1,44,synth,,Remember,Easy
SYNTH,mcq,1003,Q 1003,pumping,s0978,Selected D,D,1,25,synth,,Understand,Hard
SYNTH,short_answer,1004,Q 1004,equivalence,s1732,Explains equivalence,,0,33,synth,miscon-equivalence,Apply,Hard
SYNTH,mcq,1005,Q 1005,subset,s0178,Selected B,B,0,36,synth,miscon-subset,Understand,Hard
SYNTH,short_answer,1006,Q 1006,closure,s0641,Explains closure,,1,26,synth,,Evaluate,Easy
SYNTH,mcq,1007,Q 1007,parity,s1163,Selected D,D,0,46,synth,miscon-parity,Understand,Medium
SYNTH,short_answer,1008,Q 1008,DFA,s0798,Explains DFA,,1,23,synth,,Evaluate,Medium
SYNTH,mcq,1009,Q 1009,NFA,s1782,Selected B,B,1,29,synth,,Understand,Medium
SYNTH,short_answer,1010,Q 1010,regex,s0610,Explains regex,,1,32,synth,,Understand,Medium
SYNTH,mcq,1011,Q 1011,pumping,s0717,Selected D,D,1,30,synth,,Create,Hard
SYNTH,short_answer,1012,Q 1012,equivalence,s0400,Explains equivalence,,1,20,synth,,Remember,Hard
SYNTH,mcq,1013,Q 1013,subset,s0628,Selected B,B,0,42,synth,miscon-subset,Create,Medium
SYNTH,short_answer,1014,Q 1014,closure,s1420,Explains closure,,1,31,synth,,Evaluate,Medium
SYNTH,mcq,1015,Q 1015,parity,s0764,Selected D,D,1,33,synth,,Analyze,Hard
SYNTH,short_answer,1016,Q 1016,DFA,s1558,Explains DFA,,0,43,synth,miscon-DFA,Remember,Medium
SYNTH,mcq,1017,Q 1017,NFA,s0065,Selected B,B,1,33,synth,,Evaluate,Hard
SYNTH,short_answer,1018,Q 1018,regex,s0655,Explains regex,,1,12,synth,,Remember,Medium
SYNTH,mcq,1019,Q 1019,pumping,s0782,Selected D,D,1,22,synth,,Create,Easy
SYNTH,short_answer,1020,Q 1020,equivalence,s1618,Explains equivalence,,0,47,synth,miscon-equivalence,Create,Easy
SYNTH,mcq,1021,Q 1021,subset,s1094,Selected B,B,0,33,synth,miscon-subset,Analyze,Hard
SYNTH,short_answer,1022,Q 1022,closure,s1128,Explains closure,,1,38,synth,,Evaluate,Medium
SYNTH,mcq,1023,Q 1023,parity,s1797,Selected D,D,1,26,synth,,Analyze,Easy
SYNTH,short_answer,1024,Q 1024,DFA,s0492,Explains DFA,,1,24,synth,,Create,Easy
SYNTH,mcq,1025,Q 1025,NFA,s0264,Selected B,B,0,23,synth,miscon-NFA,Understand,Easy
SYNTH,short_answer,1026,Q 1026,regex,s0576,Explains regex,,0,36,synth,miscon-regex,Understand,Easy
SYNTH,mcq,1027,Q 1027,pumping,s0493,Selected D,D,1,56,synth,,Understand,Hard
SYNTH,short_answer,1028,Q 1028,equivalence,s1062,Explains equivalence,,1,28,synth,,Evaluate,Hard
SYNTH,mcq,1029,Q 1029,subset,s1555,Selected B,B,1,35,synth,,Understand,Easy
SYNTH,short_answer,1030,Q 1030,closure,s1355,Explains closure,,1,50,synth,,Evaluate,Medium
SYNTH,mcq,1031,Q 1031,parity,s0009,Selected D,D,1,32,synth,,Understand,Medium
SYNTH,short_answer,1032,Q 1032,DFA,s0056,Explains DFA,,0,54,synth,miscon-DFA,Evaluate,Hard
SYNTH,mcq,1033,Q 1033,NFA,s1462,Selected B,B,0,47,synth,miscon-NFA,Create,Easy
SYNTH,short_answer,1034,Q 1034,regex,s1016,Explains regex,,0,44,synth,miscon-regex,Remember,Medium
SYNTH,mcq,1035,Q 1035,pumping,s0012,Selected D,D,0,30,synth,miscon-pumping,Remember,Medium
SYNTH,short_answer,1036,Q 1036,equivalence,s0503,Explains equivalence,,1,27,synth,,Evaluate,Medium
SYNTH,mcq,1037,Q 1037,subset,s1903,Selected B,B,0,42,synth,miscon-subset,Analyze,Medium
SYNTH,short_answer,1038,Q 1038,closure,s1055,Explains closure,,1,24,synth,,Apply,Medium
SYNTH,mcq,1039,Q 1039,parity,s0083,Selected D,D,1,33,synth,,Analyze,Hard
SYNTH,short_answer,1040,Q 1040,DFA,s0313,Explains DFA,,1,28,synth,,Analyze,Easy
SYNTH,mcq,1041,Q 1041,NFA,s1512,Selected B,B,0,32,synth,miscon-NFA,Understand,Medium
SYNTH,short_answer,1042,Q 1042,regex,s0645,Explains regex,,1,35,synth,,Analyze,Hard
SYNTH,mcq,1043,Q 1043,pumping,s1037,Selected D,D,0,42,synth,miscon-pumping,Evaluate,Medium
SYNTH,short_answer,1044,Q 1044,equivalence,s1951,Explains equivalence,,0,44,synth,miscon-equivalence,Analyze,Easy
SYNTH,mcq,1045,Q 1045,subset,s0847,Selected B,B,1,30,synth,,Evaluate,Easy
SYNTH,short_answer,1046,Q 1046,closure,s0731,Explains closure,,1,25,synth,,Understand,Medium
SYNTH,mcq,1047,Q 1047,parity,s0397,Selected D,D,0,39,synth,miscon-parity,Evaluate,Easy
SYNTH,short_answer,1048,Q 1048,DFA,s1727,Explains DFA,,1,24,synth,,Evaluate,Hard
SYNTH,mcq,1049,Q 1049,NFA,s2000,Selected B,B,1,42,synth,,Understand,Easy
SYNTH,short_answer,1050,Q 1050,regex,s0389,Explains regex,,1,32,synth,,Remember,Hard
SYNTH,mcq,1051,Q 1051,pumping,s0943,Selected D,D,0,39,synth,miscon-pumping,Remember,Easy
SYNTH,short_answer,1052,Q 1052,equivalence,s1247,Explains equivalence,,1,27,synth,,Evaluate,Hard
SYNTH,mcq,1053,Q 1053,subset,s0348,Selected B,B,1,22,synth,,Apply,Medium
SYNTH,short_answer,1054,Q 1054,closure,s1024,Explains closure,,0,42,synth,miscon-closure,Remember,Hard
SYNTH,mcq,1055,Q 1055,parity,s1408,Selected D,D,0,30,synth,miscon-parity,Analyze,Medium
SYNTH,short_answer,1056,Q 1056,DFA,s0204,Explains DFA,,1,40,synth,,Evaluate,Hard
SYNTH,mcq,1057,Q 1057,NFA,s1889,Selected B,B,1,35,synth,,Analyze,Easy
SYNTH,short_answer,1058,Q 1058,regex,s0214,Explains regex,,0,33,synth,miscon-regex,Remember,Hard
SYNTH,mcq,1059,Q 1059,pumping,s1039,Selected D,D,1,40,synth,,Create,Hard
SYNTH,short_answer,1060,Q 1060,equivalence,s1795,Explains equivalence,,1,28,synth,,Create,Medium
SYNTH,mcq,1061,Q 1061,subset,s1720,Selected B,B,1,34,synth,,Understand,Medium
SYNTH,short_answer,1062,Q 1062,closure,s0943,Explains closure,,1,28,synth,,Evaluate,Hard
SYNTH,mcq,1063,Q 1063,parity,s0357,Selected D,D,1,28,synth,,Evaluate,Hard
SYNTH,short_answer,1064,Q 1064,DFA,s1332,Explains DFA,,1,37,synth,,Remember,Medium
SYNTH,mcq,1065,Q 1065,NFA,s1116,Selected B,B,1,29,synth,,Evaluate,Medium
SYNTH,short_answer,1066,Q 1066,regex,s0024,Explains regex,,0,36,synth,miscon-regex,Remember,Medium
SYNTH,mcq,1067,Q 1067,pumping,s1588,Selected D,D,0,34,synth,miscon-pumping,Analyze,Hard
SYNTH,short_answer,1068,Q 1068,equivalence,s1395,Explains equivalence,,1,27,synth,,Evaluate,Easy
SYNTH,mcq,1069,Q 1069,subset,s1793,Selected B,B,1,45,synth,,Understand,Medium
SYNTH,short_answer,1070,Q 1070,closure,s1205,Explains closure,,0,41,synth,miscon-closure,Remember,Medium
SYNTH,mcq,1071,Q 1071,parity,s1489,Selected D,D,0,33,synth,miscon-parity,Understand,Medium
SYNTH,short_answer,1072,Q 1072,DFA,s0352,Explains DFA,,1,31,synth,,Evaluate,Hard
SYNTH,mcq,1073,Q 1073,NFA,s0546,Selected B,B,0,50,synth,miscon-NFA,Analyze,Medium
SYNTH,short_answer,1074,Q 1074,regex,s1032,Explains regex,,0,50,synth,miscon-regex,Remember,Medium
SYNTH,mcq,1075,Q 1075,pumping,s1119,Selected D,D,1,32,synth,,Remember,Hard
SYNTH,short_answer,1076,Q 1076,equivalence,s0921,Explains equivalence,,0,46,synth,miscon-equivalence,Evaluate,Easy
SYNTH,mcq,1077,Q 1077,subset,s0322,Selected B,B,0,39,synth,miscon-subset,Create,Medium
SYNTH,short_answer,1078,Q 1078,closure,s0207,Explains closure,,1,27,synth,,Create,Hard
SYNTH,mcq,1079,Q 1079,parity,s1249,Selected D,D,0,33,synth,miscon-parity,Analyze,Hard
SYNTH,short_answer,1000,Q 1000,DFA,s0907,Explains DFA,,0,34,synth,miscon-DFA,Remember,Easy
SYNTH,mcq,1001,Q 1001,NFA,s0253,Selected B,B,0,39,synth,miscon-NFA,Remember,Hard
SYNTH,short_answer,1002,Q 1002,regex,s0128,Explains regex,,0,46,synth,miscon-regex,Evaluate,Easy
SYNTH,mcq,1003,Q 1003,pumping,s0542,Selected D,D,1,29,synth,,Evaluate,Hard
SYNTH,short_answer,1004,Q 1004,equivalence,s0009,Explains equivalence,,0,34,synth,miscon-equivalence,Evaluate,Hard
SYNTH,mcq,1005,Q 1005,subset,s1873,Selected B,B,0,48,synth,miscon-subset,Apply,Hard
SYNTH,short_answer,1006,Q 1006,closure,s0530,Explains closure,,0,49,synth,miscon-closure,Apply,Hard
SYNTH,mcq,1007,Q 1007,parity,s0934,Selected D,D,0,35,synth,miscon-parity,Evaluate,Hard
SYNTH,short_answer,1008,Q 1008,DFA,s0092,Explains DFA,,1,28,synth,,Apply,Hard
SYNTH,mcq,1009,Q 1009,NFA,s0506,Selected B,B,0,30,synth,miscon-NFA,Understand,Medium
SYNTH,short_answer,1010,Q 1010,regex,s0853,Explains regex,,0,46,synth,miscon-regex,Apply,Hard
SYNTH,mcq,1011,Q 1011,pumping,s0773,Selected D,D,1,16,synth,,Create,Medium
SYNTH,short_answer,1012,Q 1012,equivalence,s1876,Explains equivalence,,1,29,synth,,Create,Hard
SYNTH,mcq,1013,Q 1013,subset,s0278,Selected B,B,1,31,synth,,Analyze,Easy
SYNTH,short_answer,1014,Q 1014,closure,s0375,Explains closure,,0,35,synth,miscon-closure,Remember,Easy
SYNTH,mcq,1015,Q 1015,parity,s0144,Selected D,D,1,24,synth,,Create,Hard
SYNTH,short_answer,1016,Q 1016,DFA,s1409,Explains DFA,,1,34,synth,,Remember,Medium
SYNTH,mcq,1017,Q 1017,NFA,s1441,Selected B,B,0,42,synth,miscon-NFA,Analyze,Hard
SYNTH,short_answer,1018,Q 1018,regex,s1490,Explains regex,,0,44,synth,miscon-regex,Analyze,Medium
SYNTH,mcq,1019,Q 1019,pumping,s0115,Selected D,D,1,18,synth,,Apply,Hard
SYNTH,short_answer,1020,Q 1020,equivalence,s1241,Explains equivalence,,1,41,synth,,Evaluate,Medium
SYNTH,mcq,1021,Q 1021,subset,s1302,Selected B,B,1,41,synth,,Create,Medium
SYNTH,short_answer,1022,Q 1022,closure,s0456,Explains closure,,1,31,synth,,Create,Easy
SYNTH,mcq,1023,Q 1023,parity,s1088,Selected D,D,0,37,synth,miscon-parity,Analyze,Hard
SYNTH,short_answer,1024,Q 1024,DFA,s1139,Explains DFA,,0,39,synth,miscon-DFA,Remember,Hard
SYNTH,mcq,1025,Q 1025,NFA,s0434,Selected B,B,1,39,synth,,Analyze,Hard
SYNTH,short_answer,1026,Q 1026,regex,s0355,Explains regex,,0,34,synth,miscon-regex,Create,Medium
SYNTH,mcq,1027,Q 1027,pumping,s1446,Selected D,D,0,28,synth,miscon-pumping,Understand,Medium
SYNTH,short_answer,1028,Q 1028,equivalence,s0219,Explains equivalence,,0,44,synth,miscon-equivalence,Understand,Medium
SYNTH,mcq,1029,Q 1029,subset,s1506,Selected B,B,1,29,synth,,Evaluate,Hard
SYNTH,short_answer,1030,Q 1030,closure,s1017,Explains closure,,1,39,synth,,Remember,Medium
SYNTH,mcq,1031,Q 1031,parity,s1834,Selected D,D,1,30,synth,,Remember,Medium
SYNTH,short_answer,1032,Q 1032,DFA,s1611,Explains DFA,,0,55,synth,miscon-DFA,Apply,Medium
SYNTH,mcq,1033,Q 1033,NFA,s1107,Selected B,B,1,46,synth,,Create,Easy
SYNTH,short_answer,1034,Q 1034,regex,s0482,Explains regex,,1,26,synth,,Create,Hard
SYNTH,mcq,1035,Q 1035,pumping,s0901,Selected D,D,0,26,synth,miscon-pumping,Understand,Hard
SYNTH,short_answer,1036,Q 1036,equivalence,s0160,Explains equivalence,,0,41,synth,miscon-equivalence,Apply,Easy
SYNTH,mcq,1037,Q 1037,subset,s1993,Selected B,B,1,20,synth,,Remember,Medium
SYNTH,short_answer,1038,Q 1038,closure,s1370,Explains closure,,0,29,synth,miscon-closure,Apply,Medium
SYNTH,mcq,1039,Q 1039,parity,s0282,Selected D,D,0,47,synth,miscon-parity,Apply,Medium
SYNTH,short_answer,1040,Q 1040,DFA,s1217,Explains DFA,,0,42,synth,miscon-DFA,Evaluate,Medium
SYNTH,mcq,1041,Q 1041,NFA,s1978,Selected B,B,1,25,synth,,Create,Medium
SYNTH,short_answer,1042,Q 1042,regex,s0505,Explains regex,,1,30,synth,,Understand,Easy
SYNTH,mcq,1043,Q 1043,pumping,s1018,Selected D,D,1,31,synth,,Evaluate,Easy
SYNTH,short_answer,1044,Q 1044,equivalence,s0921,Explains equivalence,,0,42,synth,miscon-equivalence,Understand,Hard
SYNTH,mcq,1045,Q 1045,subset,s1654,Selected B,B,1,38,synth,,Remember,Medium
SYNTH,short_answer,1046,Q 1046,closure,s1330,Explains closure,,1,29,synth,,Evaluate,Medium
SYNTH,mcq,1047,Q 1047,parity,s0837,Selected D,D,0,27,synth,miscon-parity,Analyze,Easy
SYNTH,short_answer,1048,Q 1048,DFA,s0066,Explains DFA,,0,51,synth,miscon-DFA,Evaluate,Medium
SYNTH,mcq,1049,Q 1049,NFA,s1690,Selected B,B,0,39,synth,miscon-NFA,Remember,Medium
SYNTH,short_answer,1050,Q 1050,regex,s1067,Explains regex,,0,34,synth,miscon-regex,Apply,Hard
SYNTH,mcq,1051,Q 1051,pumping,s1875,Selected D,D,1,20,synth,,Analyze,Medium
SYNTH,short_answer,1052,Q 1052,equivalence,s1837,Explains equivalence,,1,30,synth,,Remember,Easy
SYNTH,mcq,1053,Q 1053,subset,s0681,Selected B,B,1,28,synth,,Analyze,Medium
SYNTH,short_answer,1054,Q 1054,closure,s0603,Explains closure,,1,23,synth,,Analyze,Medium
SYNTH,mcq,1055,Q 1055,parity,s0285,Selected D,D,0,47,synth,miscon-parity,Remember,Hard
SYNTH,short_answer,1056,Q 1056,DFA,s1259,Explains DFA,,1,21,synth,,Create,Medium
SYNTH,mcq,1057,Q 1057,NFA,s1047,Selected B,B,1,46,synth,,Create,Medium
SYNTH,short_answer,1058,Q 1058,regex,s1726,Explains regex,,0,31,synth,miscon-regex,Analyze,Medium
SYNTH,mcq,1059,Q 1059,pumping,s1293,Selected D,D,1,24,synth,,Understand,Medium
SYNTH,short_answer,1060,Q 1060,equivalence,s1850,Explains equivalence,,1,15,synth,,Apply,Hard
SYNTH,mcq,1061,Q 1061,subset,s1750,Selected B,B,0,27,synth,miscon-subset,Apply,Easy
SYNTH,short_answer,1062,Q 1062,closure,s0539,Explains closure,,0,31,synth,miscon-closure,Apply,Hard
SYNTH,mcq,1063,Q 1063,parity,s1615,Selected D,D,0,36,synth,miscon-parity,Analyze,Medium
