dataset,q_type,qid,question,concept_tags,student_id,answer_text,selected_option,is_correct,time_s,source,misconception_label,bloom_level,difficulty_label
OpenStaxMock,short_answer,2048,What is matrix?,matrix,s0954,Student explains matrix in their own words,,0,116,openstax_mock,miscon-matrix,Remember,Hard
OpenStaxMock,short_answer,2049,What is probability?,probability,s0096,Student explains probability in their own words,,1,83,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2000,What is derivative?,derivative,s0731,Student explains derivative in their own words,,0,104,openstax_mock,miscon-derivative,Analyze,Easy
OpenStaxMock,short_answer,2001,What is integral?,integral,s0630,Student explains integral in their own words,,1,38,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2002,What is limit?,limit,s0742,Student explains limit in their own words,,1,113,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2003,What is matrix?,matrix,s0803,Student explains matrix in their own words,,1,84,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2004,What is probability?,probability,s0200,Student explains probability in their own words,,1,67,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2005,What is derivative?,derivative,s0333,Student explains derivative in their own words,,1,50,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2006,What is integral?,integral,s0925,Student explains integral in their own words,,1,15,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2007,What is limit?,limit,s0508,Student explains limit in their own words,,1,10,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2008,What is matrix?,matrix,s0651,Student explains matrix in their own words,,1,87,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2009,What is probability?,probability,s0818,Student explains probability in their own words,,1,35,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2010,What is derivative?,derivative,s0635,Student explains derivative in their own words,,1,12,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2011,What is integral?,integral,s0948,Student explains integral in their own words,,1,107,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2012,What is limit?,limit,s0051,Student explains limit in their own words,,1,19,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2013,What is matrix?,matrix,s0865,Student explains matrix in their own words,,0,83,openstax_mock,miscon-matrix,Apply,Medium
OpenStaxMock,short_answer,2014,What is probability?,probability,s0948,Student explains probability in their own words,,0,97,openstax_mock,miscon-probability,Remember,Medium
OpenStaxMock,short_answer,2015,What is derivative?,derivative,s0371,Student explains derivative in their own words,,1,61,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2016,What is integral?,integral,s0142,Student explains integral in their own words,,1,10,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2017,What is limit?,limit,s0701,Student explains limit in their own words,,0,18,openstax_mock,miscon-limit,Apply,Medium
OpenStaxMock,short_answer,2018,What is matrix?,matrix,s0427,Student explains matrix in their own words,,0,114,openstax_mock,miscon-matrix,Apply,Medium
OpenStaxMock,short_answer,2019,What is probability?,probability,s0868,Student explains probability in their own words,,0,97,openstax_mock,miscon-probability,Remember,Hard
OpenStaxMock,short_answer,2020,What is derivative?,derivative,s0289,Student explains derivative in their own words,,1,72,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2021,What is integral?,integral,s0523,Student explains integral in their own words,,0,115,openstax_mock,miscon-integral,Apply,Hard
OpenStaxMock,short_answer,2022,What is limit?,limit,s0850,Student explains limit in their own words,,1,76,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2023,What is matrix?,matrix,s0345,Student explains matrix in their own words,,0,108,openstax_mock,miscon-matrix,Remember,Hard
OpenStaxMock,short_answer,2024,What is probability?,probability,s0744,Student explains probability in their own words,,1,32,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2025,What is derivative?,derivative,s0321,Student explains derivative in their own words,,0,55,openstax_mock,miscon-derivative,Remember,Medium
OpenStaxMock,short_answer,2026,What is integral?,integral,s0386,Student explains integral in their own words,,1,21,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2027,What is limit?,limit,s0842,Student explains limit in their own words,,0,97,openstax_mock,miscon-limit,Understand,Medium
OpenStaxMock,short_answer,2028,What is matrix?,matrix,s0860,Student explains matrix in their own words,,1,77,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2029,What is probability?,probability,s0746,Student explains probability in their own words,,0,38,openstax_mock,miscon-probability,Apply,Hard
OpenStaxMock,short_answer,2030,What is derivative?,derivative,s0100,Student explains derivative in their own words,,1,98,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2031,What is integral?,integral,s0100,Student explains integral in their own words,,1,72,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2032,What is limit?,limit,s0026,Student explains limit in their own words,,1,58,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2033,What is matrix?,matrix,s0245,Student explains matrix in their own words,,1,109,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2034,What is probability?,probability,s0869,Student explains probability in their own words,,1,12,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2035,What is derivative?,derivative,s0421,Student explains derivative in their own words,,1,45,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2036,What is integral?,integral,s0429,Student explains integral in their own words,,0,18,openstax_mock,miscon-integral,Analyze,Hard
OpenStaxMock,short_answer,2037,What is limit?,limit,s0669,Student explains limit in their own words,,0,28,openstax_mock,miscon-limit,Analyze,Hard
OpenStaxMock,short_answer,2038,What is matrix?,matrix,s0006,Student explains matrix in their own words,,1,29,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2039,What is probability?,probability,s0092,Student explains probability in their own words,,1,40,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2040,What is derivative?,derivative,s0055,Student explains derivative in their own words,,0,55,openstax_mock,miscon-derivative,Remember,Easy
OpenStaxMock,short_answer,2041,What is integral?,integral,s0482,Student explains integral in their own words,,1,76,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2042,What is limit?,limit,s0629,Student explains limit in their own words,,0,60,openstax_mock,miscon-limit,Analyze,Medium
OpenStaxMock,short_answer,2043,What is matrix?,matrix,s0176,Student explains matrix in their own words,,1,48,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2044,What is probability?,probability,s0789,Student explains probability in their own words,,1,21,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2045,What is derivative?,derivative,s0119,Student explains derivative in their own words,,1,76,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2046,What is integral?,integral,s0459,Student explains integral in their own words,,1,11,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2047,What is limit?,limit,s0265,Student explains limit in their own words,,1,41,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2048,What is matrix?,matrix,s0813,Student explains matrix in their own words,,0,111,openstax_mock,miscon-matrix,Remember,Medium
OpenStaxMock,short_answer,2049,What is probability?,probability,s0827,Student explains probability in their own words,,0,73,openstax_mock,miscon-probability,Remember,Hard
OpenStaxMock,short_answer,2000,What is derivative?,derivative,s0052,Student explains derivative in their own words,,0,63,openstax_mock,miscon-derivative,Remember,Easy
OpenStaxMock,short_answer,2001,What is integral?,integral,s0669,Student explains integral in their own words,,1,17,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2002,What is limit?,limit,s0988,Student explains limit in their own words,,1,17,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2003,What is matrix?,matrix,s0904,Student explains matrix in their own words,,1,92,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2004,What is probability?,probability,s0225,Student explains probability in their own words,,1,50,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2005,What is derivative?,derivative,s0288,Student explains derivative in their own words,,1,62,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2006,What is integral?,integral,s0500,Student explains integral in their own words,,0,106,openstax_mock,miscon-integral,Apply,Medium
OpenStaxMock,short_answer,2007,What is limit?,limit,s0384,Student explains limit in their own words,,0,79,openstax_mock,miscon-limit,Remember,Medium
OpenStaxMock,short_answer,2008,What is matrix?,matrix,s0214,Student explains matrix in their own words,,1,71,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2009,What is probability?,probability,s0981,Student explains probability in their own words,,1,102,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2010,What is derivative?,derivative,s0578,Student explains derivative in their own words,,0,90,openstax_mock,miscon-derivative,Understand,Hard
OpenStaxMock,short_answer,2011,What is integral?,integral,s0409,Student explains integral in their own words,,1,92,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2012,What is limit?,limit,s0958,Student explains limit in their own words,,0,32,openstax_mock,miscon-limit,Understand,Medium
OpenStaxMock,short_answer,2013,What is matrix?,matrix,s0691,Student explains matrix in their own words,,1,44,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2014,What is probability?,probability,s0827,Student explains probability in their own words,,1,106,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2015,What is derivative?,derivative,s0365,Student explains derivative in their own words,,1,10,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2016,What is integral?,integral,s0810,Student explains integral in their own words,,0,44,openstax_mock,miscon-integral,Remember,Hard
OpenStaxMock,short_answer,2017,What is limit?,limit,s0409,Student explains limit in their own words,,1,116,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2018,What is matrix?,matrix,s0442,Student explains matrix in their own words,,1,86,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2019,What is probability?,probability,s0723,Student explains probability in their own words,,1,93,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2020,What is derivative?,derivative,s0354,Student explains derivative in their own words,,1,69,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2021,What is integral?,integral,s0770,Student explains integral in their own words,,0,97,openstax_mock,miscon-integral,Analyze,Hard
OpenStaxMock,short_answer,2022,What is limit?,limit,s0436,Student explains limit in their own words,,0,99,openstax_mock,miscon-limit,Apply,Easy
OpenStaxMock,short_answer,2023,What is matrix?,matrix,s0283,Student explains matrix in their own words,,1,61,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2024,What is probability?,probability,s0876,Student explains probability in their own words,,1,72,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2025,What is derivative?,derivative,s0145,Student explains derivative in their own words,,1,49,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2026,What is integral?,integral,s0781,Student explains integral in their own words,,0,79,openstax_mock,miscon-integral,Understand,Hard
OpenStaxMock,short_answer,2027,What is limit?,limit,s0254,Student explains limit in their own words,,0,67,openstax_mock,miscon-limit,Remember,Easy
OpenStaxMock,short_answer,2028,What is matrix?,matrix,s0596,Student explains matrix in their own words,,0,60,openstax_mock,miscon-matrix,Understand,Hard
OpenStaxMock,short_answer,2029,What is probability?,probability,s0159,Student explains probability in their own words,,0,25,openstax_mock,miscon-probability,Apply,Easy
OpenStaxMock,short_answer,2030,What is derivative?,derivative,s0094,Student explains derivative in their own words,,1,21,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2031,What is integral?,integral,s0122,Student explains integral in their own words,,1,13,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2032,What is limit?,limit,s0721,Student explains limit in their own words,,1,83,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2033,What is matrix?,matrix,s0962,Student explains matrix in their own words,,0,56,openstax_mock,miscon-matrix,Analyze,Easy
OpenStaxMock,short_answer,2034,What is probability?,probability,s0116,Student explains probability in their own words,,1,28,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2035,What is derivative?,derivative,s0969,Student explains derivative in their own words,,0,79,openstax_mock,miscon-derivative,Understand,Easy
OpenStaxMock,short_answer,2036,What is integral?,integral,s0107,Student explains integral in their own words,,1,52,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2037,What is limit?,limit,s0105,Student explains limit in their own words,,1,76,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2038,What is matrix?,matrix,s0764,Student explains matrix in their own words,,0,33,openstax_mock,miscon-matrix,Understand,Medium
OpenStaxMock,short_answer,2039,What is probability?,probability,s0008,Student explains probability in their own words,,1,73,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2040,What is derivative?,derivative,s0482,Student explains derivative in their own words,,1,48,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2041,What is integral?,integral,s0635,Student explains integral in their own words,,1,54,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2042,What is limit?,limit,s0103,Student explains limit in their own words,,1,52,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2043,What is matrix?,matrix,s0025,Student explains matrix in their own words,,1,76,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2044,What is probability?,probability,s0870,Student explains probability in their own words,,1,51,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2045,What is derivative?,derivative,s0533,Student explains derivative in their own words,,1,52,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2046,What is integral?,integral,s0341,Student explains integral in their own words,,0,41,openstax_mock,miscon-integral,Apply,Easy
OpenStaxMock,short_answer,2047,What is limit?,limit,s0145,Student explains limit in their own words,,1,111,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2048,What is matrix?,matrix,s0688,Student explains matrix in their own words,,0,86,openstax_mock,miscon-matrix,Analyze,Medium
OpenStaxMock,short_answer,2049,What is probability?,probability,s0388,Student explains probability in their own words,,0,22,openstax_mock,miscon-probability,Analyze,Medium
OpenStaxMock,short_answer,2000,What is derivative?,derivative,s0321,Student explains derivative in their own words,,0,70,openstax_mock,miscon-derivative,Understand,Medium
OpenStaxMock,short_answer,2001,What is integral?,integral,s0972,Student explains integral in their own words,,1,105,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2002,What is limit?,limit,s0623,Student explains limit in their own words,,1,13,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2003,What is matrix?,matrix,s0160,Student explains matrix in their own words,,0,97,openstax_mock,miscon-matrix,Understand,Medium
OpenStaxMock,short_answer,2004,What is probability?,probability,s0424,Student explains probability in their own words,,0,23,openstax_mock,miscon-probability,Understand,Hard
OpenStaxMock,short_answer,2005,What is derivative?,derivative,s0795,Student explains derivative in their own words,,0,50,openstax_mock,miscon-derivative,Apply,Easy
OpenStaxMock,short_answer,2006,What is integral?,integral,s0446,Student explains integral in their own words,,1,36,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2007,What is limit?,limit,s0113,Student explains limit in their own words,,1,44,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2008,What is matrix?,matrix,s0795,Student explains matrix in their own words,,1,68,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2009,What is probability?,probability,s0272,Student explains probability in their own words,,1,72,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2010,What is derivative?,derivative,s0197,Student explains derivative in their own words,,1,89,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2011,What is integral?,integral,s0340,Student explains integral in their own words,,0,50,openstax_mock,miscon-integral,Apply,Easy
OpenStaxMock,short_answer,2012,What is limit?,limit,s0251,Student explains limit in their own words,,0,102,openstax_mock,miscon-limit,Understand,Medium
OpenStaxMock,short_answer,2013,What is matrix?,matrix,s0732,Student explains matrix in their own words,,0,14,openstax_mock,miscon-matrix,Apply,Easy
OpenStaxMock,short_answer,2014,What is probability?,probability,s0351,Student explains probability in their own words,,0,104,openstax_mock,miscon-probability,Apply,Medium
OpenStaxMock,short_answer,2015,What is derivative?,derivative,s0258,Student explains derivative in their own words,,0,86,openstax_mock,miscon-derivative,Understand,Easy
OpenStaxMock,short_answer,2016,What is integral?,integral,s0373,Student explains integral in their own words,,0,36,openstax_mock,miscon-integral,Apply,Hard
OpenStaxMock,short_answer,2017,What is limit?,limit,s0143,Student explains limit in their own words,,1,57,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2018,What is matrix?,matrix,s0076,Student explains matrix in their own words,,0,67,openstax_mock,miscon-matrix,Understand,Hard
OpenStaxMock,short_answer,2019,What is probability?,probability,s0010,Student explains probability in their own words,,1,54,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2020,What is derivative?,derivative,s0282,Student explains derivative in their own words,,0,55,openstax_mock,miscon-derivative,Remember,Hard
OpenStaxMock,short_answer,2021,What is integral?,integral,s0109,Student explains integral in their own words,,1,71,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2022,What is limit?,limit,s0531,Student explains limit in their own words,,0,43,openstax_mock,miscon-limit,Analyze,Easy
OpenStaxMock,short_answer,2023,What is matrix?,matrix,s0623,Student explains matrix in their own words,,1,111,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2024,What is probability?,probability,s0857,Student explains probability in their own words,,0,85,openstax_mock,miscon-probability,Understand,Easy
OpenStaxMock,short_answer,2025,What is derivative?,derivative,s0653,Student explains derivative in their own words,,1,27,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2026,What is integral?,integral,s0198,Student explains integral in their own words,,1,93,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2027,What is limit?,limit,s0783,Student explains limit in their own words,,1,29,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2028,What is matrix?,matrix,s0445,Student explains matrix in their own words,,1,93,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2029,What is probability?,probability,s0879,Student explains probability in their own words,,0,103,openstax_mock,miscon-probability,Apply,Hard
OpenStaxMock,short_answer,2030,What is derivative?,derivative,s0013,Student explains derivative in their own words,,1,17,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2031,What is integral?,integral,s0594,Student explains integral in their own words,,0,57,openstax_mock,miscon-integral,Understand,Hard
OpenStaxMock,short_answer,2032,What is limit?,limit,s0434,Student explains limit in their own words,,1,10,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2033,What is matrix?,matrix,s0068,Student explains matrix in their own words,,1,46,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2034,What is probability?,probability,s0078,Student explains probability in their own words,,0,60,openstax_mock,miscon-probability,Apply,Hard
OpenStaxMock,short_answer,2035,What is derivative?,derivative,s0089,Student explains derivative in their own words,,1,41,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2036,What is integral?,integral,s0815,Student explains integral in their own words,,1,73,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2037,What is limit?,limit,s0266,Student explains limit in their own words,,0,87,openstax_mock,miscon-limit,Remember,Easy
OpenStaxMock,short_answer,2038,What is matrix?,matrix,s0062,Student explains matrix in their own words,,0,34,openstax_mock,miscon-matrix,Apply,Medium
OpenStaxMock,short_answer,2039,What is probability?,probability,s0704,Student explains probability in their own words,,1,16,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2040,What is derivative?,derivative,s0093,Student explains derivative in their own words,,0,36,openstax_mock,miscon-derivative,Understand,Easy
OpenStaxMock,short_answer,2041,What is integral?,integral,s0168,Student explains integral in their own words,,1,32,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2042,What is limit?,limit,s0598,Student explains limit in their own words,,1,84,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2043,What is matrix?,matrix,s0160,Student explains matrix in their own words,,0,70,openstax_mock,miscon-matrix,Analyze,Easy
OpenStaxMock,short_answer,2044,What is probability?,probability,s0305,Student explains probability in their own words,,0,43,openstax_mock,miscon-probability,Apply,Hard
OpenStaxMock,short_answer,2045,What is derivative?,derivative,s0649,Student explains derivative in their own words,,0,98,openstax_mock,miscon-derivative,Apply,Easy
OpenStaxMock,short_answer,2046,What is integral?,integral,s0901,Student explains integral in their own words,,0,39,openstax_mock,miscon-integral,Understand,Hard
OpenStaxMock,short_answer,2047,What is limit?,limit,s0592,Student explains limit in their own words,,1,91,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2048,What is matrix?,matrix,s0493,Student explains matrix in their own words,,0,108,openstax_mock,miscon-matrix,Analyze,Hard
OpenStaxMock,short_answer,2049,What is probability?,probability,s0287,Student explains probability in their own words,,1,95,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2000,What is derivative?,derivative,s0728,Student explains derivative in their own words,,1,93,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2001,What is integral?,integral,s0869,Student explains integral in their own words,,0,24,openstax_mock,miscon-integral,Apply,Easy
OpenStaxMock,short_answer,2002,What is limit?,limit,s0746,Student explains limit in their own words,,0,66,openstax_mock,miscon-limit,Analyze,Medium
OpenStaxMock,short_answer,2003,What is matrix?,matrix,s0662,Student explains matrix in their own words,,1,91,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2004,What is probability?,probability,s0162,Student explains probability in their own words,,0,74,openstax_mock,miscon-probability,Analyze,Medium
OpenStaxMock,short_answer,2005,What is derivative?,derivative,s0065,Student explains derivative in their own words,,1,58,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2006,What is integral?,integral,s0562,Student explains integral in their own words,,1,30,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2007,What is limit?,limit,s0779,Student explains limit in their own words,,1,36,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2008,What is matrix?,matrix,s0294,Student explains matrix in their own words,,1,108,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2009,What is probability?,probability,s0744,Student explains probability in their own words,,1,64,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2010,What is derivative?,derivative,s0400,Student explains derivative in their own words,,1,38,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2011,What is integral?,integral,s0352,Student explains integral in their own words,,0,94,openstax_mock,miscon-integral,Understand,Hard
OpenStaxMock,short_answer,2012,What is limit?,limit,s0973,Student explains limit in their own words,,0,67,openstax_mock,miscon-limit,Apply,Medium
OpenStaxMock,short_answer,2013,What is matrix?,matrix,s0359,Student explains matrix in their own words,,1,97,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2014,What is probability?,probability,s0604,Student explains probability in their own words,,1,16,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2015,What is derivative?,derivative,s0924,Student explains derivative in their own words,,1,111,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2016,What is integral?,integral,s0954,Student explains integral in their own words,,1,35,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2017,What is limit?,limit,s0471,Student explains limit in their own words,,1,116,openstax_mock,,Apply,Medium
OpenStaxMock,short_answer,2018,What is matrix?,matrix,s0763,Student explains matrix in their own words,,0,48,openstax_mock,miscon-matrix,Apply,Hard
OpenStaxMock,short_answer,2019,What is probability?,probability,s0343,Student explains probability in their own words,,1,88,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2020,What is derivative?,derivative,s0623,Student explains derivative in their own words,,0,108,openstax_mock,miscon-derivative,Remember,Easy
OpenStaxMock,short_answer,2021,What is integral?,integral,s0772,Student explains integral in their own words,,1,49,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2022,What is limit?,limit,s0898,Student explains limit in their own words,,1,58,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2023,What is matrix?,matrix,s0840,Student explains matrix in their own words,,1,54,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2024,What is probability?,probability,s0755,Student explains probability in their own words,,1,80,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2025,What is derivative?,derivative,s0108,Student explains derivative in their own words,,0,53,openstax_mock,miscon-derivative,Analyze,Easy
OpenStaxMock,short_answer,2026,What is integral?,integral,s0915,Student explains integral in their own words,,1,104,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2027,What is limit?,limit,s0143,Student explains limit in their own words,,1,83,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2028,What is matrix?,matrix,s0778,Student explains matrix in their own words,,1,31,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2029,What is probability?,probability,s0861,Student explains probability in their own words,,1,98,openstax_mock,,Remember,Hard
OpenStaxMock,short_answer,2030,What is derivative?,derivative,s0031,Student explains derivative in their own words,,0,59,openstax_mock,miscon-derivative,Understand,Hard
OpenStaxMock,short_answer,2031,What is integral?,integral,s0679,Student explains integral in their own words,,1,40,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2032,What is limit?,limit,s0097,Student explains limit in their own words,,1,60,openstax_mock,,Understand,Medium
OpenStaxMock,short_answer,2033,What is matrix?,matrix,s0334,Student explains matrix in their own words,,0,114,openstax_mock,miscon-matrix,Understand,Hard
OpenStaxMock,short_answer,2034,What is probability?,probability,s0513,Student explains probability in their own words,,1,87,openstax_mock,,Remember,Easy
OpenStaxMock,short_answer,2035,What is derivative?,derivative,s0057,Student explains derivative in their own words,,1,81,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2036,What is integral?,integral,s0821,Student explains integral in their own words,,1,83,openstax_mock,,Analyze,Easy
OpenStaxMock,short_answer,2037,What is limit?,limit,s0922,Student explains limit in their own words,,0,23,openstax_mock,miscon-limit,Remember,Medium
OpenStaxMock,short_answer,2038,What is matrix?,matrix,s0262,Student explains matrix in their own words,,0,87,openstax_mock,miscon-matrix,Apply,Easy
OpenStaxMock,short_answer,2039,What is probability?,probability,s0281,Student explains probability in their own words,,1,107,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2040,What is derivative?,derivative,s0901,Student explains derivative in their own words,,0,30,openstax_mock,miscon-derivative,Remember,Easy
OpenStaxMock,short_answer,2041,What is integral?,integral,s0555,Student explains integral in their own words,,1,101,openstax_mock,,Analyze,Medium
OpenStaxMock,short_answer,2042,What is limit?,limit,s0421,Student explains limit in their own words,,1,45,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2043,What is matrix?,matrix,s0978,Student explains matrix in their own words,,1,117,openstax_mock,,Remember,Medium
OpenStaxMock,short_answer,2044,What is probability?,probability,s0869,Student explains probability in their own words,,1,118,openstax_mock,,Understand,Hard
OpenStaxMock,short_answer,2045,What is derivative?,derivative,s0255,Student explains derivative in their own words,,0,26,openstax_mock,miscon-derivative,Analyze,Easy
OpenStaxMock,short_answer,2046,What is integral?,integral,s0150,Student explains integral in their own words,,0,93,openstax_mock,miscon-integral,Understand,Easy
OpenStaxMock,short_answer,2047,What is limit?,limit,s0958,Student explains limit in their own words,,0,84,openstax_mock,miscon-limit,Understand,Medium
OpenStaxMock,short_answer,2048,What is matrix?,matrix,s0283,Student explains matrix in their own words,,1,106,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2049,What is probability?,probability,s0358,Student explains probability in their own words,,0,116,openstax_mock,miscon-probability,Apply,Hard
OpenStaxMock,short_answer,2000,What is derivative?,derivative,s0697,Student explains derivative in their own words,,0,91,openstax_mock,miscon-derivative,Apply,Medium
OpenStaxMock,short_answer,2001,What is integral?,integral,s0949,Student explains integral in their own words,,1,53,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2002,What is limit?,limit,s0955,Student explains limit in their own words,,1,67,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2003,What is matrix?,matrix,s0372,Student explains matrix in their own words,,1,39,openstax_mock,,Apply,Hard
OpenStaxMock,short_answer,2004,What is probability?,probability,s0571,Student explains probability in their own words,,1,93,openstax_mock,,Apply,Easy
OpenStaxMock,short_answer,2005,What is derivative?,derivative,s0479,Student explains derivative in their own words,,1,103,openstax_mock,,Understand,Easy
OpenStaxMock,short_answer,2006,What is integral?,integral,s0378,Student explains integral in their own words,,1,34,openstax_mock,,Analyze,Hard
OpenStaxMock,short_answer,2007,What is limit?,limit,s0090,Student explains limit in their own words,,0,43,openstax_mock,miscon-limit,Analyze,Easy
OpenStaxMock,short_answer,2008,What is matrix?,matrix,s0678,Student explains matrix in their own words,,1,48,openstax_mock,,Remember,Medium
